ID_obs,StartDate_w1,Sex_parent_w1,Age_Parent_w1,Q6_corrected_w1,Q508a_w1,Q8_corr_woAlD_w1,Q15_1_w1,Q15_2_w1,Q15_3_w1,Q18a_1_w1,Q18a_2_w1,Q18a_3_w1,Q18a_4_w1,Q18a_6_w1,Q18b_8_w1,Q18b_9_w1,Q19_1_w1,Q19_2_w1,Q19_3_w1,Q19_4_w1,Q23_1_w1,Q23_2_w1,Q23_3_w1,Q27a_w1,Q27b_w1,StartDate_w2,Q15_1_w2,Q15_2_w2,Q15_3_w2,Q18a_1_w2,Q18a_2_w2,Q18a_3_w2,Q18a_4_w2,Q18a_6_w2,Q18b_8_w2,Q18b_9_w2,Q19_1_w2,Q19_2_w2,Q19_3_w2,Q19_4_w2,Q23_1_w2,Q23_2_w2,Q23_3_w2,Q27a_w2,Q27b_w2,Q502_w2,male_parent,ba_higher_education,age_parent_imp,region_ad,uae_national,jobloss_covid_ind,duration_days,duration_weeks
726,17 Oct 20,female,43,,Egypt,Abu Dhabi,49,69,54,2,2,2,1,1,3,2,Disagree,Strongly disagree,Agree,Disagree,Sometimes,Often,Rarely,No,No,12 Mar 21,30,50,50,Fair,Fair,Fair,Good,1,3,3,Agree,Disagree,Disagree,Disagree,Sometimes,Sometimes,Never,No,No,Yes,No,No,43,Yes,No,No,146,20.857143
120,13 Sep 20,female,36,7.Masters Degree,Italy,Abu Dhabi,51,20,51,3,3,3,4,1,4,4,Agree,Agree,Strongly agree,Agree,Often,Often,Often,No,No,14 Feb 21,50,0,50,Excellent,Excellent,Excellent,Excellent,3,1,5,Agree,Strongly disagree,Disagree,Agree,Never,Never,Never,No,No,Yes,No,Yes,36,Yes,No,No,154,22
322,22 Oct 20,female,22,,Jordan,Abu Dhabi,95,87,70,2,1,1,1,1,1,1,Disagree,Disagree,Strongly disagree,Disagree,Often,Often,Often,Yes,Yes,30 Mar 21,60,91,67,Poor,Fair,Poor,Fair,2,3,2,Agree,Agree,Agree,Agree,Sometimes,Sometimes,Sometimes,Yes,Yes,No,No,No,22,Yes,No,Yes,159,22.714285
2,12 Sep 20,female,41,6.Bachelors Degree,Egypt,Abu Dhabi,50,50,50,2,2,2,1,1,1,2,Strongly agree,Agree,Disagree,Agree,All the time,Sometimes,Rarely,No,No,20 Feb 21,50,50,50,Fair,Fair,Fair,Poor,2,1,3,Agree,Agree,Disagree,Agree,All the time,Sometimes,Sometimes,No,No,Yes,No,Yes,41,Yes,No,No,161,23
1104,10 Oct 20,female,36,1.No formal education,United Arab Emirates,Al Ain,50,50,50,5,4,1,5,5,5,5,Strongly disagree,Strongly disagree,Strongly agree,Disagree,Never,Never,Never,No,No,25 Mar 21,1,0,50,Good,Good,Good,Good,3,3,3,Disagree,Disagree,Strongly disagree,Disagree,Rarely,Rarely,Rarely,No,No,No,No,No,36,No,Yes,No,166,23.714285
1629,18 Oct 20,female,40,9.other,Egypt,Al Ain,0,0,0,5,5,5,5,5,5,5,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,25 Mar 21,0,0,0,Excellent,Excellent,Excellent,Excellent,5,5,4,Agree,Strongly agree,Strongly disagree,Strongly agree,Never,Never,Sometimes,No,No,Yes,No,No,40,No,No,No,158,22.571428
1198,28 Sep 20,female,35,6.Bachelors Degree,United Arab Emirates,Abu Dhabi,51,32,49,2,4,3,3,1,3,1,Agree,Disagree,Disagree,Disagree,Sometimes,Sometimes,Sometimes,No,No,28 Feb 21,50,31,50,Very good,Good,Good,Good,2,3,3,Disagree,Agree,Disagree,Disagree,Sometimes,Sometimes,Sometimes,No,No,Yes,No,Yes,35,Yes,Yes,No,153,21.857143
957,27 Sep 20,female,35,6.Bachelors Degree,United Arab Emirates,Abu Dhabi,74,61,67,3,3,2,3,1,3,1,Disagree,Agree,Disagree,Agree,Rarely,Sometimes,Sometimes,No,No,28 Feb 21,49,60,50,Good,Good,Fair,Good,1,4,1,Agree,Agree,Agree,Agree,Sometimes,Sometimes,Sometimes,No,No,Yes,No,Yes,35,Yes,Yes,No,154,22
1176,13 Sep 20,female,34,5.Vocational Training,South Africa,Al Ain,50,30,50,3,4,3,3,1,1,1,Strongly agree,Strongly agree,Agree,Strongly agree,Sometimes,Sometimes,Rarely,No,No,14 Feb 21,50,50,50,Good,Very good,Fair,Poor,1,1,1,Agree,Agree,Strongly agree,Strongly agree,Often,All the time,Often,No,No,Yes,No,No,34,No,No,No,154,22
211,24 Sep 20,female,40,4.College,Jordan,Abu Dhabi,50,50,50,4,3,4,4,3,2,3,Agree,Agree,Agree,Strongly agree,Sometimes,Sometimes,Never,No,Yes,21 Feb 21,10,80,10,Fair,,Fair,Fair,,2,3,Strongly agree,Strongly agree,Disagree,Strongly agree,Rarely,Sometimes,Often,No,Yes,No,No,No,40,Yes,No,No,150,21.428572
1533,16 Oct 20,female,27,,United Arab Emirates,Abu Dhabi,28,63,0,3,3,3,2,2,3,4,Agree,Agree,Strongly disagree,Agree,Rarely,Sometimes,Sometimes,No,No,02 Mar 21,60,60,50,Good,Good,Good,Good,2,3,5,Disagree,Disagree,Disagree,Disagree,Never,Never,Never,No,No,Yes,No,No,27,Yes,Yes,No,137,19.571428
521,24 Oct 20,female,26,,Jordan,Abu Dhabi,72,70,74,3,3,3,3,3,2,2,Agree,Agree,Disagree,Agree,Sometimes,Sometimes,Sometimes,No,No,10 Mar 21,70,70,72,Good,Very good,Good,Good,3,3,3,Agree,Agree,Disagree,Agree,Often,Sometimes,Rarely,No,No,No,No,No,26,Yes,No,No,137,19.571428
1477,18 Sep 20,female,35,6.Bachelors Degree,Philippines,Al Ain,40,84,56,3,2,2,1,1,1,1,Disagree,Strongly agree,Disagree,Agree,All the time,All the time,All the time,No,No,21 Feb 21,50,72,70,Very good,Very good,Very good,Fair,2,2,3,Agree,Agree,Disagree,Disagree,Never,Often,Sometimes,No,No,No,No,Yes,35,No,No,No,156,22.285715
605,10 Oct 20,female,37,,India,Abu Dhabi,55,68,0,2,3,2,3,1,3,3,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,27 Feb 21,0,0,0,Fair,Fair,Poor,Poor,1,2,2,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,No,No,No,37,Yes,No,No,140,20
1231,03 Oct 20,female,29,7.Masters Degree,India,Abu Dhabi,50,50,38,5,4,4,4,5,5,5,Strongly agree,Strongly agree,Agree,Strongly agree,Never,Never,Never,No,No,07 Mar 21,36,39,23,Good,Good,Good,Good,3,5,5,Strongly agree,Strongly agree,Disagree,Strongly agree,Sometimes,Sometimes,Sometimes,Yes,No,No,No,Yes,29,Yes,No,No,155,22.142857
597,15 Oct 20,female,26,,India,Abu Dhabi,50,69,60,3,3,3,3,2,3,3,Disagree,Disagree,Disagree,Disagree,Rarely,Sometimes,Rarely,No,No,31 Mar 21,99,96,99,Excellent,Excellent,Excellent,Excellent,5,5,5,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Sometimes,Often,Sometimes,No,No,No,No,No,26,Yes,No,No,167,23.857143
471,05 Oct 20,female,34,9.other,Yemen,Abu Dhabi,10,0,70,4,5,5,5,5,3,3,Disagree,Disagree,Agree,Agree,Sometimes,Rarely,Rarely,No,No,13 Mar 21,16,2,19,Very good,Very good,Very good,Excellent,4,5,4,Agree,Agree,Disagree,Disagree,Sometimes,Sometimes,Sometimes,No,No,Yes,No,No,34,Yes,No,No,159,22.714285
254,02 Oct 20,female,31,,Egypt,Al Ain,65,65,65,5,3,5,4,4,3,4,Strongly agree,Strongly agree,Agree,Agree,Sometimes,Rarely,Sometimes,No,No,29 Mar 21,2,5,9,Very good,Very good,Very good,Fair,3,4,3,Disagree,Disagree,Strongly disagree,Strongly disagree,Sometimes,Sometimes,Often,No,No,No,No,No,31,No,No,No,178,25.428572
363,17 Oct 20,female,25,,Egypt,Abu Dhabi,9,50,20,4,4,4,5,4,4,3,Strongly agree,Agree,Strongly agree,Agree,Rarely,Never,Never,No,Yes,31 Mar 21,96,97,95,Excellent,Excellent,Excellent,Excellent,5,5,5,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Sometimes,Rarely,Sometimes,No,No,No,No,No,25,Yes,No,No,165,23.571428
877,14 Sep 20,female,47,8.Doctorate‎/PhD,Spain,Al Ain,40,80,90,4,2,4,3,2,3,4,Disagree,Disagree,Disagree,Agree,Often,Often,Often,No,Yes,14 Feb 21,60,70,59,Good,Fair,Good,Good,2,2,4,Disagree,Disagree,Disagree,Agree,Sometimes,Sometimes,Sometimes,No,No,Yes,No,Yes,47,No,No,No,153,21.857143
805,08 Oct 20,male,34,9.other,Egypt,Al Ain,37,29,30,3,3,3,3,3,3,3,Disagree,Strongly agree,Disagree,Agree,Sometimes,Sometimes,Rarely,Yes,No,02 Mar 21,50,71,51,Poor,Fair,Poor,Poor,1,2,3,Agree,Agree,Agree,Strongly agree,Sometimes,Sometimes,Rarely,Yes,No,Yes,Yes,No,34,No,No,Yes,145,20.714285
1661,23 Sep 20,female,35,6.Bachelors Degree,United Kingdom of Great Britain and Northern Ireland,Al Ain,75,75,80,3,2,3,2,2,2,2,Agree,Agree,Agree,Agree,Sometimes,Often,Sometimes,No,Yes,21 Feb 21,81,70,70,Very good,Good,Good,Fair,2,2,3,Agree,Agree,Agree,Strongly agree,Sometimes,Often,Often,No,No,No,No,Yes,35,No,No,No,151,21.571428
1397,13 Sep 20,female,40,7.Masters Degree,United States of America,Al Ain,40,40,40,2,3,3,2,1,1,2,Agree,Disagree,Agree,Disagree,Sometimes,Sometimes,Sometimes,No,No,05 Apr 21,25,25,25,Fair,Good,Fair,Fair,2,2,2,Agree,Disagree,Disagree,Agree,Sometimes,Sometimes,Sometimes,No,No,Yes,No,Yes,40,No,No,No,204,29.142857
934,28 Sep 20,female,33,6.Bachelors Degree,Lebanon,Al Ain,52,33,68,4,2,2,3,2,2,3,Agree,Agree,Disagree,Agree,Sometimes,Often,Often,No,No,08 Mar 21,7,33,59,Fair,Fair,Fair,Fair,1,3,2,Agree,Agree,Agree,Agree,Often,Often,Sometimes,No,No,Yes,No,Yes,33,No,No,No,161,23
1337,18 Sep 20,female,29,3.High School,United Arab Emirates,Al Ain,52,8,53,4,5,2,2,1,3,2,Strongly agree,Strongly agree,Disagree,Disagree,Rarely,Often,Never,No,No,21 Feb 21,54,33,65,Good,Good,Fair,Fair,1,3,3,,,,,,,,,,,No,No,29,No,Yes,No,156,22.285715
931,10 Sep 20,female,32,6.Bachelors Degree,United Arab Emirates,Abu Dhabi,60,10,82,5,5,5,5,5,4,4,Disagree,Agree,Agree,Disagree,Sometimes,Sometimes,Sometimes,No,No,31 Mar 21,,,,,,,,,,,,,,,,,,,,,No,Yes,32,Yes,Yes,No,202,28.857143
1579,05 Oct 20,male,36,7.Masters Degree,United Arab Emirates,Al Ain,50,24,50,4,4,4,4,4,4,4,Disagree,Disagree,Disagree,Strongly disagree,Never,Never,Never,No,No,10 Mar 21,,,,,,,,,,,,,,,,,,,,,Yes,Yes,36,No,Yes,No,156,22.285715
444,28 Sep 20,male,42,7.Masters Degree,Egypt,Abu Dhabi,50,25,50,3,3,3,3,2,1,3,Agree,Agree,Disagree,Disagree,Sometimes,Rarely,Rarely,No,No,28 Feb 21,,,,,,,,,,,,,,,,,,,,,Yes,Yes,42,Yes,No,No,153,21.857143
1032,23 Sep 20,female,42,6.Bachelors Degree,Canada,Al Ain,50,71,50,4,4,2,3,3,3,3,Agree,Agree,Agree,Strongly agree,Sometimes,Rarely,Sometimes,No,Yes,21 Feb 21,,,,,,,,,,,,,,,,,,,,,No,Yes,42,No,No,No,151,21.571428
187,13 Oct 20,male,30,,India,Abu Dhabi,12,,11,4,3,3,4,4,3,4,Disagree,Agree,Agree,Disagree,Never,Sometimes,Never,No,Yes,29 Mar 21,67,20,26,Good,Good,Excellent,Excellent,4,5,5,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,No,Yes,No,30,Yes,No,No,167,23.857143
1309,21 Sep 20,male,43,7.Masters Degree,Sudan,Abu Dhabi,50,50,60,3,3,3,3,2,3,2,Disagree,Disagree,Disagree,Disagree,Sometimes,Often,Rarely,No,No,21 Feb 21,20,50,50,Very good,Good,Very good,Very good,2,2,2,Disagree,Disagree,Disagree,Disagree,Rarely,Sometimes,Rarely,No,No,Yes,Yes,Yes,43,Yes,No,No,153,21.857143
1298,02 Nov 20,female,33,6.Bachelors Degree,Philippines,Abu Dhabi,18,80,9,2,2,5,3,3,1,3,Agree,Disagree,Disagree,Disagree,Rarely,Rarely,Rarely,No,No,28 Mar 21,0,80,0,Excellent,Very good,Very good,Good,3,3,3,Agree,Disagree,Disagree,Agree,Sometimes,Sometimes,Sometimes,No,No,Yes,No,Yes,33,Yes,No,No,146,20.857143
1668,22 Oct 20,male,40,,Jordan,Abu Dhabi,50,72,50,4,2,3,4,3,2,3,Agree,Disagree,Disagree,Disagree,Rarely,Often,Sometimes,No,No,29 Mar 21,79,69,69,Fair,Fair,Fair,Fair,2,2,3,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Often,All the time,Often,Yes,Yes,No,Yes,No,40,Yes,No,No,158,22.571428
362,24 Oct 20,male,37,,Palestine,Abu Dhabi,50,50,50,4,4,3,3,2,3,2,Agree,Agree,Disagree,Agree,Rarely,Never,Never,No,No,24 Mar 21,40,33,30,Very good,Excellent,Excellent,Excellent,5,5,5,Disagree,Disagree,Strongly agree,Strongly disagree,Never,Never,Never,No,No,Yes,Yes,No,37,Yes,No,No,151,21.571428
1595,10 Sep 20,male,36,7.Masters Degree,United Arab Emirates,Abu Dhabi,75,90,80,4,3,4,3,3,3,3,Agree,Agree,Strongly agree,Agree,Rarely,Sometimes,Sometimes,No,No,01 Apr 21,,,,,,,,,,,,,,,,,,,,,Yes,Yes,36,Yes,Yes,No,203,29
713,01 Oct 20,male,57,8.Doctorate‎/PhD,Syrian Arab Republic,Al Ain,91,28,91,4,4,5,5,3,4,5,Agree,Agree,Agree,Disagree,Sometimes,Rarely,Rarely,No,No,03 Mar 21,1,53,62,Very good,Very good,Very good,Excellent,4,2,2,Disagree,Disagree,Disagree,Strongly disagree,Rarely,Sometimes,Never,No,No,Yes,Yes,Yes,57,No,No,No,153,21.857143
781,05 Oct 20,female,44,9.other,Syrian Arab Republic,Abu Dhabi,0,85,0,2,2,2,2,2,2,2,Agree,Agree,Agree,Agree,Sometimes,Sometimes,Sometimes,No,Yes,29 Mar 21,61,71,70,Very good,Very good,Good,Very good,3,4,3,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Rarely,Rarely,Rarely,No,No,Yes,No,No,44,Yes,No,No,175,25
929,23 Sep 20,male,31,6.Bachelors Degree,Egypt,Abu Dhabi,80,70,85,4,4,1,1,1,3,2,Agree,Agree,Strongly disagree,Disagree,Often,Often,Rarely,No,Yes,21 Feb 21,60,77,90,Fair,Fair,Poor,Poor,1,4,1,Agree,Disagree,Strongly disagree,Agree,Rarely,Sometimes,Rarely,No,Yes,Yes,Yes,Yes,31,Yes,No,No,151,21.571428
677,24 Sep 20,male,31,6.Bachelors Degree,United Arab Emirates,Abu Dhabi,19,7,29,4,5,4,3,2,3,2,Disagree,Disagree,Disagree,Disagree,Sometimes,Sometimes,Rarely,No,No,21 Feb 21,40,10,40,Very good,Very good,Very good,Excellent,3,4,4,Disagree,Strongly disagree,Disagree,Strongly disagree,Never,Sometimes,Rarely,No,No,Yes,Yes,Yes,31,Yes,Yes,No,150,21.428572
1256,24 Sep 20,male,42,6.Bachelors Degree,Egypt,Abu Dhabi,60,50,60,3,3,3,3,2,2,2,Disagree,Strongly disagree,Disagree,Disagree,Sometimes,Often,Rarely,No,No,21 Feb 21,,,,,,,,,,,,,,,,,,,,,Yes,Yes,42,Yes,No,No,150,21.428572
615,24 Sep 20,male,53,4.College,Sudan,Abu Dhabi,50,50,50,4,4,4,4,2,3,4,Agree,Agree,Agree,Agree,Sometimes,Sometimes,Rarely,No,No,02 Apr 21,50,79,56,Very good,Very good,Very good,Very good,3,3,3,Agree,Agree,Disagree,Agree,Sometimes,All the time,Often,No,No,Yes,Yes,No,53,Yes,No,No,190,27.142857
378,22 Sep 20,male,36,7.Masters Degree,United Arab Emirates,Al Ain,30,30,70,5,5,4,4,2,4,3,Disagree,Disagree,Disagree,Agree,Sometimes,Sometimes,Rarely,No,No,21 Feb 21,50,20,50,Very good,Very good,Good,Very good,3,4,4,Agree,Agree,Disagree,Disagree,Rarely,Rarely,Sometimes,No,No,Yes,Yes,Yes,36,No,Yes,No,152,21.714285
588,24 Oct 20,male,39,8.Doctorate‎/PhD,United Arab Emirates,Al Ain,68,57,64,2,2,3,3,4,2,2,Agree,Disagree,Disagree,Strongly disagree,Never,Rarely,Sometimes,No,No,03 Mar 21,57,78,,Good,Very good,Good,Good,2,3,5,Disagree,Agree,Strongly disagree,Agree,Never,Rarely,Sometimes,No,No,Yes,Yes,Yes,39,No,Yes,No,130,18.571428
609,05 Oct 20,male,31,3.High School,United Arab Emirates,Al Ain,9,50,0,4,2,2,5,2,3,2,Disagree,Agree,Disagree,Disagree,Rarely,Often,Sometimes,No,No,07 Mar 21,29,30,0,Excellent,Very good,Good,Excellent,4,4,4,Agree,Agree,Disagree,Disagree,Never,Rarely,Never,No,No,Yes,Yes,No,31,No,Yes,No,153,21.857143
199,24 Sep 20,male,48,6.Bachelors Degree,United Arab Emirates,Abu Dhabi,50,20,50,4,4,1,5,2,2,3,Disagree,Agree,Agree,Disagree,Never,Rarely,Rarely,No,No,21 Feb 21,,,,,,,,,,,,,,,,,,,,,Yes,Yes,48,Yes,Yes,No,150,21.428572
1000,05 Oct 20,female,28,,Egypt,Abu Dhabi,59,62,66,4,3,3,5,3,4,5,Strongly disagree,Strongly disagree,Agree,Disagree,Rarely,Sometimes,Rarely,No,No,29 Mar 21,65,67,56,Very good,Very good,Very good,Excellent,5,4,4,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,Yes,No,No,28,Yes,No,No,175,25
631,24 Sep 20,female,44,8.Doctorate‎/PhD,United Arab Emirates,Al Ain,68,81,67,4,3,4,4,3,3,4,Agree,Agree,Agree,Agree,Rarely,Rarely,Sometimes,No,No,21 Feb 21,50,100,50,Very good,Good,Very good,Excellent,3,3,3,Strongly disagree,Disagree,Disagree,Agree,Often,Sometimes,Often,No,No,Yes,No,Yes,44,No,Yes,No,150,21.428572
808,07 Oct 20,female,32,,United Arab Emirates,Abu Dhabi,50,66,2,5,5,5,5,3,4,4,Strongly agree,Strongly agree,Agree,Strongly agree,Sometimes,Sometimes,Rarely,No,No,31 Mar 21,55,77,55,Excellent,Excellent,Excellent,Excellent,5,5,4,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Sometimes,Sometimes,Sometimes,No,No,Yes,No,No,32,Yes,Yes,No,175,25
1396,11 Oct 20,female,31,4.College,Somalia,Al Ain,10,50,0,3,3,3,3,2,3,3,,,,,,,,,,15 Mar 21,40,36,40,Very good,Good,Good,Very good,3,3,3,Disagree,Agree,Agree,Agree,Sometimes,Sometimes,Rarely,No,Yes,No,No,No,31,No,No,No,155,22.142857
417,17 Oct 20,female,27,,United Arab Emirates,Abu Dhabi,30,49,50,5,5,4,5,4,5,4,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Sometimes,Sometimes,Rarely,No,No,31 Mar 21,100,100,99,Excellent,Excellent,Excellent,Excellent,5,5,5,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Sometimes,Sometimes,Sometimes,No,No,No,No,No,27,Yes,Yes,No,165,23.571428
86,19 Oct 20,female,25,,Egypt,Abu Dhabi,0,50,0,3,3,3,4,3,3,3,Agree,Disagree,Disagree,Disagree,Rarely,Sometimes,Rarely,Yes,No,29 Mar 21,80,83,77,Very good,Excellent,Excellent,Excellent,5,5,5,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,No,No,No,25,Yes,No,Yes,161,23
405,11 Oct 20,female,31,,India,Al Ain,30,44,39,4,4,5,3,3,5,2,Disagree,Disagree,Disagree,Disagree,Sometimes,Rarely,Sometimes,No,No,01 Apr 21,99,97,99,Excellent,Excellent,Excellent,Excellent,5,5,5,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Rarely,Rarely,Rarely,No,No,Yes,No,No,31,No,No,No,172,24.571428
437,30 Sep 20,female,36,9.other,Egypt,Al Ain,40,60,50,3,2,2,2,2,2,3,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Sometimes,Sometimes,Rarely,No,No,29 Mar 21,28,25,29,Excellent,Excellent,Excellent,Excellent,5,3,5,Disagree,Disagree,Disagree,Disagree,Sometimes,Rarely,Rarely,No,No,No,No,No,36,No,No,No,180,25.714285
1338,12 Sep 20,female,32,6.Bachelors Degree,Egypt,Abu Dhabi,30,50,40,3,2,3,3,1,3,2,Disagree,Disagree,Disagree,Agree,All the time,Often,Sometimes,Yes,No,17 Feb 21,80,90,85,Fair,Fair,Poor,Good,2,2,3,Disagree,Disagree,Agree,Agree,Sometimes,Often,Sometimes,Yes,No,Yes,No,Yes,32,Yes,No,Yes,158,22.571428
1648,10 Sep 20,female,32,4.College,Italy,Al Ain,57,78,54,4,3,3,2,2,3,2,Agree,Disagree,Strongly disagree,Disagree,Never,Sometimes,Never,No,No,15 Feb 21,,,,,,,,,,,,,,,,,,,,,No,No,32,No,No,No,158,22.571428
1539,28 Sep 20,male,36,7.Masters Degree,Canada,Abu Dhabi,50,40,70,4,5,4,5,5,4,4,Disagree,Disagree,Strongly disagree,Agree,Rarely,Sometimes,Rarely,Yes,No,28 Feb 21,,,,,,,,,,,,,,,,,,,,,Yes,Yes,36,Yes,No,Yes,153,21.857143
478,03 Oct 20,female,34,,Egypt,Abu Dhabi,59,70,66,2,1,2,3,1,2,3,Disagree,Agree,Disagree,Disagree,Often,Often,Sometimes,Yes,Yes,30 Mar 21,57,81,55,Excellent,Excellent,Excellent,Excellent,5,4,3,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Never,No,No,No,No,No,34,Yes,No,Yes,178,25.428572
1593,25 Oct 20,male,39,,Palestine,Abu Dhabi,60,50,70,3,3,2,2,1,2,3,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Often,Often,Sometimes,No,No,17 Mar 21,60,35,58,Good,Very good,Very good,Excellent,2,3,2,Agree,Agree,Agree,Strongly agree,Rarely,Rarely,Rarely,No,No,Yes,Yes,No,39,Yes,No,No,143,20.428572
1356,15 Oct 20,female,,,Syrian Arab Republic,Abu Dhabi,,,0,2,2,3,3,3,2,3,Disagree,Disagree,Agree,Agree,Often,Often,Sometimes,No,No,30 Mar 21,57,56,57,Excellent,Very good,Excellent,Excellent,5,4,4,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,Never,Sometimes,No,No,No,No,No,34.541817,Yes,No,No,166,23.714285
1562,12 Sep 20,female,33,6.Bachelors Degree,United Arab Emirates,Abu Dhabi,0,0,11,3,3,3,3,2,3,3,Agree,Disagree,Disagree,Disagree,Never,Sometimes,Never,No,No,14 Feb 21,20,40,40,Good,Good,Good,Good,2,2,3,Agree,Disagree,Disagree,Disagree,Rarely,Rarely,Rarely,No,No,No,No,Yes,33,Yes,Yes,No,155,22.142857
1190,14 Sep 20,male,37,6.Bachelors Degree,India,Al Ain,10,80,0,3,3,3,2,2,2,1,Agree,Agree,Agree,Disagree,Never,Sometimes,Sometimes,No,Yes,03 Apr 21,50,50,50,Very good,Good,Good,Good,2,1,2,Agree,Disagree,Agree,Agree,Rarely,Rarely,Never,No,No,Yes,Yes,Yes,37,No,No,No,201,28.714285
1091,27 Sep 20,female,27,6.Bachelors Degree,United Arab Emirates,Al Ain,39,0,49,,,,,,,,,,,,,,,,,01 Mar 21,51,10,,Excellent,Excellent,Good,Good,4,4,3,Strongly agree,Strongly agree,Agree,Strongly agree,All the time,All the time,All the time,No,No,No,No,Yes,27,No,Yes,No,155,22.142857
93,22 Sep 20,female,31,3.High School,United Arab Emirates,Al Ain,64,33,83,4,4,4,5,4,4,2,Agree,Agree,Agree,Strongly agree,Sometimes,Rarely,Rarely,No,No,21 Feb 21,34,50,63,Very good,Good,Good,Very good,4,3,3,Agree,Agree,Agree,Agree,Sometimes,Sometimes,Sometimes,No,No,No,No,No,31,No,Yes,No,152,21.714285
388,22 Sep 20,male,37,7.Masters Degree,Jordan,Abu Dhabi,39,36,66,3,4,3,5,1,3,5,Strongly disagree,Disagree,Strongly agree,Agree,Rarely,Rarely,Rarely,No,Yes,21 Feb 21,,,,,,,,,,,,,,,,,,,,,Yes,Yes,37,Yes,No,No,152,21.714285
1314,13 Oct 20,female,31,,Egypt,Al Ain,19,55,31,3,3,3,5,3,2,3,Disagree,Disagree,Disagree,Agree,Sometimes,Rarely,Rarely,No,Yes,24 Mar 21,0,61,4,Excellent,Excellent,Poor,Poor,5,5,4,Disagree,Disagree,Disagree,Disagree,Sometimes,Often,Rarely,No,No,No,No,No,31,No,No,No,162,23.142857
1180,14 Sep 20,female,27,5.Vocational Training,Sri Lanka,Al Ain,0,100,50,2,1,3,1,1,3,2,Strongly disagree,Disagree,Disagree,Agree,Often,Often,Sometimes,Yes,No,14 Feb 21,49,59,50,Fair,Poor,Poor,Poor,1,2,2,Agree,Disagree,Disagree,Disagree,Often,Often,Often,Yes,Yes,Yes,No,No,27,No,No,Yes,153,21.857143
19,21 Sep 20,male,44,3.High School,Syrian Arab Republic,Al Ain,50,30,50,2,2,2,3,2,2,2,Disagree,Disagree,Agree,Agree,Sometimes,Sometimes,Sometimes,No,No,24 Feb 21,50,66,50,Fair,Fair,Fair,Good,2,3,2,Disagree,Disagree,Agree,Agree,Sometimes,Sometimes,Sometimes,Yes,No,Yes,Yes,No,44,No,No,No,156,22.285715
1428,15 Sep 20,female,27,6.Bachelors Degree,India,Abu Dhabi,57,70,58,3,3,2,2,2,3,3,Agree,Disagree,Disagree,Agree,Never,Never,Never,Yes,No,14 Feb 21,51,50,59,Good,Good,Good,Fair,1,1,2,Agree,Agree,Agree,Agree,Sometimes,Sometimes,Sometimes,Yes,No,No,No,Yes,27,Yes,No,Yes,152,21.714285
689,15 Sep 20,female,29,6.Bachelors Degree,Pakistan,Abu Dhabi,19,50,0,3,2,1,1,1,1,1,Agree,Agree,Agree,Agree,Often,Sometimes,Sometimes,Yes,No,14 Feb 21,11,71,15,Good,Fair,Fair,Poor,1,1,1,Strongly agree,Agree,Agree,Agree,Often,Often,Often,No,Yes,No,No,Yes,29,Yes,No,Yes,152,21.714285
902,29 Sep 20,male,43,4.College,Iraq,Abu Dhabi,50,50,50,4,4,3,4,1,3,4,Agree,Disagree,Strongly disagree,Disagree,Sometimes,Often,Sometimes,No,No,28 Feb 21,50,50,50,Good,Very good,Fair,Good,2,3,3,Disagree,Strongly disagree,Strongly disagree,Disagree,Often,Sometimes,Sometimes,No,No,Yes,Yes,No,43,Yes,No,No,152,21.714285
652,15 Oct 20,female,31,,Pakistan,Al Ain,50,40,50,3,3,3,3,2,4,3,Agree,Disagree,Disagree,Agree,Rarely,Sometimes,Never,No,No,22 Feb 21,51,40,50,Good,Very good,Good,Very good,2,2,3,Agree,Agree,Disagree,Agree,Never,Rarely,Never,No,No,No,No,No,31,No,No,No,130,18.571428
